Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-04-29,8742.208631805157,8767.044451781876,8642.865351898281,8667.701171875,60315700,8411.643718133984,8331.817527409123,,72.09300624307458,95.39875195111927,47.08690111502145,48.31185083609782,8303.856469726563,8896.918502412704,7710.794437040422,14.284014538263563,0.8067509654095412,150048150.0,0.4019756324886378,241.2623042485267,2.7834635673801933,1.0,0.7704642004769114,0.7545757122811091,1,0,-1,1,0,0,0,0,1,False,False
2025-04-30,8742.209100566572,8866.38820710871,8618.029994024433,8767.044921875,164597500,8445.491451823606,8348.885268368569,,71.42855805418765,111.26717213302254,59.922955318621675,51.344216814400866,8349.802758789063,8936.552598590872,7763.052918987255,14.054220363090403,0.8555537085675833,139382205.0,1.1809075627695802,239.488317697905,2.7316880412047193,0.9797598771577266,0.8977104038443745,0.7890115427445755,1,0,-1,1,0,0,0,0,1,False,False
2025-05-02,8940.89539084262,8940.89539084262,8791.88046766191,8916.0595703125,92219000,8490.307463108262,8371.127397856566,,69.23075371964903,134.31890152829692,74.80214456055673,59.51675696774019,8400.716186523438,8998.923446342409,7802.508926704466,14.241815734201928,0.9307398274847206,127401315.0,0.7238465317253594,200.46058480562513,2.2483091686947887,0.9037366386091308,0.9611655052556191,0.8764467031923017,1,0,0,1,0,0,0,0,2,False,False
2025-05-05,8940.89539084262,8990.567031902856,8916.0595703125,8916.0595703125,86385600,8530.855282842,8392.497286972484,,68.42104173942286,150.84867354421476,90.01145035728834,60.83722318692642,8446.662451171875,9055.418889922345,7837.906012421405,14.414129658182615,0.8855377038016282,124903510.0,0.6916186742870557,186.26868817990388,2.0891368738732563,0.8451753846146316,0.909557300127163,0.9228110697423855,1,0,0,1,0,0,0,0,2,False,False
2025-05-06,8990.56726649065,8990.56726649065,8916.059802956197,8965.7314453125,48860500,8572.272060220143,8414.97705788778,,67.12327143825925,166.0427051972074,105.21770132527215,60.82500387193525,8471.498291015625,9123.115312749194,7819.881269282056,15.383749116130643,0.8792359145115727,113191305.0,0.431663015105268,180.94674308867485,2.018203915568742,0.7598132888646087,0.8362417706961237,0.9023215253596352,1,0,0,1,0,0,0,0,2,False,False
2025-05-07,9015.4033203125,9040.239142131542,8940.895854855373,9015.4033203125,77382000,8614.475037371796,8438.523185826005,,64.7058755500558,180.01706526497037,120.1775741132118,59.839491151758565,8500.059521484374,9195.252637105368,7804.86640586338,16.357370530496983,0.8706479446130486,110913210.0,0.6976806459753532,173.850805986577,1.928375246339515,0.6429808238129083,0.7493231657640496,0.8317074121957787,1,0,0,1,0,0,0,0,2,False,False
2025-05-08,9015.402852432973,9139.581955083566,8866.387929252263,8916.0595703125,99614500,8643.19737384234,8457.250102864691,,64.7058755500558,180.9893038905393,132.33992006867732,48.64938382186199,8559.665502929687,9174.445044176722,7944.885961682652,14.364569293896276,0.789855178540826,89240255.0,1.116250732362878,182.7207086330027,2.049343739709878,0.6429808238129083,0.6819249788301418,0.7558299717634384,1,0,0,1,0,0,0,0,2,False,False
2025-05-09,8990.567149522569,8990.567149522569,8916.059686957466,8940.8955078125,47167500,8671.549577077594,8476.216589333233,,64.7058755500558,181.6696875272046,142.20587356038277,39.46381396682182,8613.062524414063,9158.285071272838,8067.839977555288,12.660364308591054,0.8006414401671409,84760935.0,0.5564768722761257,177.39875583169982,1.9841273804921427,0.6429808238129083,0.6429808238129083,0.6914096561356998,1,0,0,1,0,0,0,0,2,False,False
2025-05-14,9189.254022068733,9238.925665431267,9089.910735343665,9214.08984375,149002900,8723.220078665443,8505.152795388793,,77.46476923196207,201.92572216032204,154.14984328037065,47.77587887995139,8665.2177734375,9231.539051366446,8098.896495508554,13.071137800251403,0.9845942503871139,85003650.0,1.7529000225284443,184.49472718054454,2.0023109206569,1.0,0.7619872158752723,0.6956310061727741,1,0,-1,1,-1,1,0,0,1,False,False
2025-05-15,9214.08984375,9338.268952156333,9189.254022068733,9214.08984375,101401300,8769.969580102068,8532.954248265703,,74.60315776136851,215.49468693372728,166.41881201104198,49.0758749226853,8714.889453125,9291.211564796135,8138.567341453866,13.226148530535307,0.9330914782858944,85943565.0,1.1798591319780602,180.94675622698028,1.9638049910021023,0.890203619521887,0.8443948144449318,0.7497876180443708,1,0,-1,1,0,0,0,0,1,False,False
