Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-07-03,19.0,19.0,18.0,18.0,1089800,19.17793472300104,19.874672064249097,,33.33333333333333,-0.43446997933103404,-0.40265944929232894,-0.0318105300387051,19.15,20.491640786499833,17.808359213500164,14.011914219319419,0.07142030431252815,815935.0,1.3356456090252287,0.6428571428571429,3.571428571428572,0.22222222222222207,0.7407407407407406,0.8024691358024691,-1,0,0,-1,0,0,0,-1,-2,False,True
2025-07-04,18.0,18.0,18.0,18.0,1206200,19.06575046366761,19.80115551270992,,33.33333333333333,-0.4751799350433181,-0.4171635464425268,-0.058016388600791335,19.1,20.53636969291918,17.663630307080822,15.040520344703442,0.11709022216820897,812335.0,1.4848553860168527,0.6428571428571429,3.571428571428572,0.22222222222222207,0.4814814814814814,0.7037037037037037,-1,0,0,-1,0,0,0,0,-2,False,False
2025-07-07,18.0,18.0,18.0,18.0,1765600,18.96425041950879,19.730521963191883,,33.33333333333333,-0.5016600435353524,-0.43406284586109195,-0.06759719767426048,19.0,20.450952500219984,17.549047499780016,15.273184212841933,0.15539878119773504,892240.0,1.9788397740518247,0.5714285714285714,3.1746031746031744,0.0,0.14814814814814806,0.4567901234567901,-1,0,0,-1,0,1,0,0,-1,False,False
2025-07-08,19.0,19.0,19.0,19.0,366400,18.967655141460334,19.701874043066713,,50.0,-0.4369175639375449,-0.4346337894763826,-0.002283774461162291,18.95,20.322665482306476,17.577334517693522,14.487234641757013,0.5182127403378667,889790.0,0.4117825554344283,0.5714285714285714,3.007518796992481,1.0,0.4074074074074074,0.345679012345679,-1,0,0,-1,0,0,0,0,-2,False,False
2025-07-09,19.0,19.0,18.0,18.0,1074300,18.875497508940303,19.635133884515078,,33.33333333333333,-0.46098636124481374,-0.43990430383006884,-0.021082057414744892,18.9,20.33636969291917,17.463630307080827,15.199679290149968,0.18671018177398852,926465.0,1.1595688989870097,0.5714285714285714,3.1746031746031744,0.0,0.3333333333333333,0.2962962962962963,-1,0,0,-1,0,0,0,0,-2,False,False
2025-07-10,18.0,18.0,18.0,18.0,2398600,18.79211679380313,19.571010987083117,,39.99999999999999,-0.47459027524629604,-0.4468414981133143,-0.02774877713298174,18.85,20.340319640741146,17.359680359258856,15.812409981338407,0.21482627727522557,880150.0,2.725217292506959,0.5,2.7777777777777777,0.39999999999999974,0.46666666666666656,0.4024691358024692,-1,0,0,-1,0,1,0,0,-1,False,False
2025-07-11,19.0,19.0,19.0,19.0,812400,18.81191519439331,19.548618399354368,,60.0,-0.40006809646972386,-0.43748681778459625,0.037418721314872394,18.8,20.191704747876873,17.40829525212313,14.805369658264597,0.5718543212219083,886210.0,0.9167127430293046,0.5,2.631578947368421,1.0,0.46666666666666656,0.4222222222222222,-1,0,0,1,0,0,0,1,0,False,False
2025-07-14,19.0,19.0,19.0,19.0,359500,18.82982803302252,19.527103952320864,,60.0,-0.3371225934798794,-0.4174139729236529,0.08029137944377351,18.75,20.027332747316958,17.472667252683042,13.624882638047552,0.5978601701573556,891125.0,0.4034226399214476,0.5,2.631578947368421,1.0,0.7999999999999998,0.5777777777777777,-1,0,0,1,0,0,0,0,0,False,False
2025-07-15,19.0,19.0,19.0,19.0,745100,18.846034887020377,19.506433209092595,,50.0,-0.2839644632914826,-0.39072407099721884,0.10675960770573623,18.7,19.842481141154895,17.557518858845103,12.219049638020277,0.6312931956569282,926600.0,0.8041225987481114,0.42857142857142855,2.2556390977443606,0.6250000000000001,0.875,0.7138888888888889,-1,0,0,1,0,0,0,0,0,False,False
2025-07-16,19.0,19.0,18.0,19.0,512400,18.860698231113673,19.48657308324583,,50.0,-0.2390802933342897,-0.36039531546463305,0.12131502213034334,18.7,19.842481141154895,17.557518858845103,12.219049638020277,0.6312931956569282,929450.0,0.5512937758889666,0.42857142857142855,2.2556390977443606,0.6250000000000001,0.75,0.8083333333333332,-1,0,0,1,0,0,0,0,0,False,False
2025-07-17,19.0,19.0,19.0,19.0,808200,18.873965066245706,19.467491785863643,,50.0,-0.20119007136401734,-0.32855426664450993,0.1273641952804926,18.65,19.62872096985911,17.671279030140887,10.495667237095029,0.6788047925704425,920880.0,0.8776387802971071,0.42857142857142855,2.2556390977443606,0.6250000000000001,0.6250000000000001,0.7500000000000001,-1,0,0,1,0,0,0,0,0,False,False
2025-07-18,19.0,19.0,18.0,19.0,546400,18.885968393269927,19.449158774653306,,50.0,-0.16921123567376029,-0.29668566045036,0.1274744247765997,18.65,19.62872096985911,17.671279030140887,10.495667237095029,0.6788047925704425,922950.0,0.5920147353594453,0.42857142857142855,2.2556390977443606,0.6250000000000001,0.6250000000000001,0.6666666666666669,-1,0,0,1,0,0,0,0,0,False,False
2025-07-21,20.0,20.0,19.0,19.0,1963500,18.89682854629184,19.43154470505906,,50.0,-0.1422282591566173,-0.26579418019161144,0.12356592103499414,18.7,19.64032469196318,17.75967530803682,10.056948577146315,0.6595193673866365,945730.0,2.0761739608556353,0.5,2.631578947368421,0.6250000000000001,0.6250000000000001,0.6250000000000001,-1,0,0,1,0,1,0,0,1,False,False
2025-07-22,19.0,20.0,19.0,20.0,4377800,19.001892494264045,19.45383706956655,,60.0,-0.039694835855076605,-0.2205743113243045,0.1808794754692279,18.8,19.84629672756113,17.753703272438873,11.130816250650295,1.0734510910672288,1094395.0,4.000201024310235,0.5714285714285714,2.857142857142857,1.0,0.7500000000000001,0.666666666666667,-1,0,0,1,-1,1,0,0,0,False,False
2025-07-23,22.0,22.0,19.0,21.0,5733700,19.192188447191278,19.514470909975707,,80.0,0.12086206087239759,-0.1522870368849641,0.2731490977573617,18.9,20.33636969291917,17.463630307080827,15.199679290149968,1.2310095758606951,1378925.0,4.158094167558062,0.7142857142857143,3.4013605442176873,1.0,0.875,0.7500000000000001,-1,0,-1,1,-1,1,0,0,-1,False,False
