Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-06-12,486.0,500.0,478.0,478.0,87249800,451.37004311983355,425.7919963367104,,45.68726365860865,13.141317813177409,13.804029798864008,-0.6627119856865988,455.9689544677734,488.1461141131996,423.79179482234724,14.113750214851684,0.842339811453156,64916320.0,1.3440349052441667,16.82079643753625,3.5189950706142783,0.0,0.07820887961844768,0.07058373067809377,1,0,0,-1,0,0,0,0,0,False,False
2025-06-13,500.0,510.0,490.0,510.0,222137900,456.95384853699227,429.09427099017273,,61.19637682414556,16.26573086937026,14.296370012965259,1.9693608564050002,459.4611190795898,498.7801330295275,420.1421051296521,17.11527366176405,1.1426773695896595,73872560.0,3.0070421276858417,17.462171528585948,3.423955201683519,0.47563299486196753,0.22799111599883384,0.12813629174524307,1,0,0,1,-1,1,0,1,2,True,False
2025-06-16,530.0,550.0,505.0,510.0,267489600,462.0058629620406,432.26704467683265,,59.86891006149064,18.528268382121098,15.142749686796428,3.38551869532467,463.50578155517576,506.177189403277,420.8343737070745,18.412459799283702,1.0447935841527796,84678590.0,3.1588811292205032,19.689853234813363,3.8607555362379142,0.9144073069500382,0.4633467672706686,0.2565155876293167,1,0,0,1,-1,1,0,0,2,False,False
2025-06-17,515.0,515.0,490.0,505.0,124918800,466.1005426799415,435.11931743460394,,83.66502681591685,19.690902976075506,16.052380344652242,3.638522631423264,466.5637802124023,511.97890432771965,421.148656097085,19.467916731402585,0.9231654161067695,88862085.0,1.4057603982620934,17.397606390619153,3.4450705723998323,1.0,0.7966801006040019,0.4960059946245014,1,0,-1,1,0,0,0,0,1,False,False
2025-06-18,520.0,525.0,500.0,500.0,89555200,469.3290624247089,437.6636579273646,,78.35528386795013,19.978540871896485,16.83761245010109,3.140928421795394,469.0955291748047,516.0916600972532,422.09939825235625,20.036912739339176,0.828798033142269,91778105.0,0.9757795718270714,18.130942567936156,3.6261885135872314,0.8601881072886479,0.924865138079562,0.7282973353180774,1,0,-1,1,0,0,0,0,1,False,False
2025-06-19,500.0,510.0,484.0,505.0,119146800,472.72629457473664,440.3042987929582,,77.80692200186735,20.375082917090765,17.545106543499028,2.8299763735917374,471.7851959228516,520.592995016717,422.9773968289861,20.690686997243862,0.8402612358454318,96754780.0,1.2314306331945564,19.330349846389172,3.8277920487899353,0.8457490824358306,0.9019790632414928,0.8745081006416856,1,0,-1,1,0,0,0,0,1,False,False
2025-06-20,505.0,510.0,490.0,494.0,85042900,474.75236175809505,442.4100125657834,,70.85987952832417,19.576076452019663,17.951300525203155,1.6247759268165076,472.0832015991211,521.3792190670235,422.7871841312186,20.88446159529445,0.7222978602191277,95423775.0,0.8912129078942852,20.232732744302805,4.095694887510689,0.6628251317869274,0.7895874405038019,0.8721438806082856,1,0,-1,1,0,0,0,0,1,False,False
2025-06-23,520.0,520.0,494.0,500.0,135693300,477.15689873351454,444.66844344555665,,72.47022680192146,19.205617524091963,18.202163924980916,1.0034535991110474,473.14162292480466,523.9340060093906,422.34923984021873,21.47026624738879,0.764393748078992,99755060.0,1.3602648326811693,21.695234203452312,4.339046840690462,0.7052275046419859,0.737933906288248,0.8098334700111809,1,0,-1,1,0,0,0,0,1,False,False
2025-06-24,474.0,484.0,462.0,474.0,105154800,476.85624171127506,445.8187005653387,,58.46874321098633,16.622430415042174,17.886217222993167,-1.2637868079509929,472.6698364257812,523.2343983313197,422.10527452024286,21.395298793718588,0.513153120724191,102940620.0,1.0215092934159518,23.88333138708023,5.038677507822833,0.33655166839172035,0.5682014349402111,0.6985742605774203,1,0,0,-1,0,0,0,-1,0,False,False
2025-06-25,472.0,476.0,462.0,466.0,57958600,475.8223139292488,446.61012407258033,,53.99957417327984,13.770959826298963,17.063165743654327,-3.292205917355364,473.96200103759764,522.3000001865456,425.6240018886497,20.397415422808756,0.4176424223408208,96701935.0,0.5993530532765451,24.357142857142858,5.226854690374004,0.21887309371646396,0.4202174222500567,0.5754509211595052,1,0,0,-1,0,0,0,0,0,False,False
2025-06-26,466.0,474.0,462.0,466.0,24025100,474.8868554597966,447.3705113638517,,54.34782608695652,11.379967657610678,15.926526126445598,-4.54655846883492,474.97791595458983,521.638271568235,428.3175603409446,19.647378981765613,0.4037950328869294,94574090.0,0.2540346938574825,24.357142857142858,5.226854690374004,0.22804298379751442,0.2611559153018996,0.41652492416405584,1,0,0,-1,0,0,0,0,0,False,False
